StateAbbr,StateDesc,CityName,Data_Value,CityFIPS,TractFIPS,Short_Question_Text
AZ,Arizona,Phoenix,14.5,455000.0,4013110100.0,Diabetes
AZ,Arizona,Mesa,12.6,446000.0,4013420710.0,Diabetes
AZ,Arizona,Phoenix,10.0,455000.0,4013105701.0,Diabetes
AZ,Arizona,Peoria,14.2,454050.0,4013615300.0,Diabetes
AZ,Arizona,Phoenix,8.4,455000.0,4013116203.0,Diabetes
AZ,Arizona,Glendale,6.5,427820.0,4013615900.0,Diabetes
AZ,Arizona,Peoria,,454050.0,4013071511.0,Diabetes
AZ,Arizona,Phoenix,8.5,455000.0,4013619500.0,Diabetes
AZ,Arizona,Phoenix,11.0,455000.0,4013116703.0,Diabetes
AZ,Arizona,Phoenix,7.6,455000.0,4013103212.0,Diabetes
AZ,Arizona,Peoria,,454050.0,4013093200.0,Diabetes
AZ,Arizona,Mesa,6.9,446000.0,4013422103.0,Diabetes
AZ,Arizona,Phoenix,8.2,455000.0,4013104212.0,Diabetes
AZ,Arizona,Phoenix,9.1,455000.0,4013614400.0,Diabetes
AZ,Arizona,Phoenix,11.1,455000.0,4013106702.0,Diabetes
AZ,Arizona,Phoenix,6.4,455000.0,4013611800.0,Diabetes
AZ,Arizona,Phoenix,6.3,455000.0,4013610000.0,Diabetes
AZ,Arizona,Mesa,8.3,446000.0,4013420111.0,Diabetes
AZ,Arizona,Phoenix,8.6,455000.0,4013103702.0,Diabetes
AZ,Arizona,Phoenix,9.0,455000.0,4013104225.0,Diabetes
AZ,Arizona,Glendale,5.6,427820.0,4013092720.0,Diabetes
AZ,Arizona,Phoenix,6.3,455000.0,4013614900.0,Diabetes
AZ,Arizona,Mesa,6.9,446000.0,4013422221.0,Diabetes
AZ,Arizona,Phoenix,14.9,455000.0,4013114500.0,Diabetes
AZ,Arizona,Phoenix,7.1,455000.0,4013613000.0,Diabetes
AZ,Arizona,Phoenix,,455000.0,4013610800.0,Diabetes
AZ,Arizona,Phoenix,7.0,455000.0,4013617200.0,Diabetes
AZ,Arizona,Mesa,8.1,446000.0,4013420114.0,Diabetes
AZ,Arizona,Peoria,10.3,454050.0,4013071516.0,Diabetes
AZ,Arizona,Phoenix,9.9,455000.0,4013110702.0,Diabetes
AZ,Arizona,Glendale,8.9,427820.0,4013104215.0,Diabetes
AZ,Arizona,Mesa,7.4,446000.0,4013422502.0,Diabetes
AZ,Arizona,Phoenix,11.4,455000.0,4013109500.0,Diabetes
AZ,Arizona,Phoenix,5.3,455000.0,4013611500.0,Diabetes
AZ,Arizona,Mesa,8.6,446000.0,4013422639.0,Diabetes
AZ,Arizona,Peoria,8.4,454050.0,4013617600.0,Diabetes
AZ,Arizona,Phoenix,8.4,455000.0,4013103611.0,Diabetes
AZ,Arizona,Mesa,9.2,446000.0,4013422106.0,Diabetes
AZ,Arizona,Mesa,8.3,446000.0,4013420304.0,Diabetes
AZ,Arizona,Mesa,12.1,446000.0,4013421001.0,Diabetes
AZ,Arizona,Glendale,10.0,427820.0,4013092311.0,Diabetes
AZ,Arizona,Mesa,8.9,446000.0,4013421202.0,Diabetes
AZ,Arizona,Phoenix,12.3,455000.0,4013116100.0,Diabetes
AZ,Arizona,Phoenix,11.3,455000.0,4013111502.0,Diabetes
AZ,Arizona,Peoria,7.5,454050.0,4013092708.0,Diabetes
AZ,Arizona,Phoenix,8.0,455000.0,4013116611.0,Diabetes
AZ,Arizona,Glendale,7.5,427820.0,4013615700.0,Diabetes
AZ,Arizona,Mesa,15.6,446000.0,4013420709.0,Diabetes
AZ,Arizona,Phoenix,6.7,455000.0,4013103220.0,Diabetes
AZ,Arizona,Phoenix,7.8,455000.0,4013108501.0,Diabetes
AZ,Arizona,Phoenix,8.9,455000.0,4013116606.0,Diabetes
AZ,Arizona,Phoenix,8.1,455000.0,4013619200.0,Diabetes
AZ,Arizona,Phoenix,15.4,455000.0,4013112601.0,Diabetes
AZ,Arizona,Mesa,11.1,446000.0,4013421602.0,Diabetes
AZ,Arizona,Phoenix,7.8,455000.0,4013082204.0,Diabetes
AZ,Arizona,Phoenix,8.0,455000.0,4013110501.0,Diabetes
AZ,Arizona,Phoenix,9.0,455000.0,4013104205.0,Diabetes
AZ,Arizona,Peoria,,454050.0,4013040518.0,Diabetes
AZ,Arizona,Mesa,7.1,446000.0,4013422213.0,Diabetes
AZ,Arizona,Phoenix,9.4,455000.0,4013104302.0,Diabetes
AZ,Arizona,Glendale,12.5,427820.0,4013093105.0,Diabetes
AZ,Arizona,Phoenix,7.9,455000.0,4013116711.0,Diabetes
AZ,Arizona,Phoenix,11.9,455000.0,4013109604.0,Diabetes
AZ,Arizona,Glendale,15.0,427820.0,4013092600.0,Diabetes
AZ,Arizona,Mesa,6.0,446000.0,4013422615.0,Diabetes
AZ,Arizona,Peoria,6.1,454050.0,4013610900.0,Diabetes
AZ,Arizona,Mesa,13.9,446000.0,4013422635.0,Diabetes
AZ,Arizona,Phoenix,8.1,455000.0,4013082205.0,Diabetes
AZ,Arizona,Phoenix,8.3,455000.0,4013116733.0,Diabetes
AZ,Arizona,Phoenix,7.9,455000.0,4013111100.0,Diabetes
AZ,Arizona,Phoenix,12.3,455000.0,4013107102.0,Diabetes
AZ,Arizona,Phoenix,8.7,455000.0,4013105400.0,Diabetes
AZ,Arizona,Phoenix,12.9,455000.0,4013115700.0,Diabetes
AZ,Arizona,Mesa,6.4,446000.0,4013422514.0,Diabetes
AZ,Arizona,Phoenix,8.3,455000.0,4013111300.0,Diabetes
AZ,Arizona,Phoenix,8.0,455000.0,4013104900.0,Diabetes
AZ,Arizona,Mesa,8.0,446000.0,4013420301.0,Diabetes
AZ,Arizona,Phoenix,14.7,455000.0,4013114200.0,Diabetes
AZ,Arizona,Glendale,6.5,427820.0,4013614100.0,Diabetes
AZ,Arizona,Mesa,9.6,446000.0,4013817600.0,Diabetes
AZ,Arizona,Phoenix,10.0,455000.0,4013106100.0,Diabetes
AZ,Arizona,Phoenix,8.2,455000.0,4013618800.0,Diabetes
AZ,Arizona,Phoenix,9.1,455000.0,4013104000.0,Diabetes
AZ,Arizona,Phoenix,5.0,455000.0,4013615200.0,Diabetes
AZ,Arizona,Peoria,18.3,454050.0,4013071802.0,Diabetes
AZ,Arizona,Phoenix,8.7,455000.0,4013112511.0,Diabetes
AZ,Arizona,Phoenix,10.4,455000.0,4013104600.0,Diabetes
AZ,Arizona,Phoenix,7.6,455000.0,4013103214.0,Diabetes
AZ,Arizona,Mesa,9.5,446000.0,4013420207.0,Diabetes
AZ,Arizona,Phoenix,8.5,455000.0,4013108802.0,Diabetes
AZ,Arizona,Phoenix,10.4,455000.0,4013116708.0,Diabetes
AZ,Arizona,Phoenix,6.9,455000.0,4013117100.0,Diabetes
AZ,Arizona,Glendale,1.9,427820.0,4013061100.0,Diabetes
AZ,Arizona,Phoenix,8.7,455000.0,4013104100.0,Diabetes
AZ,Arizona,Phoenix,10.8,455000.0,4013112505.0,Diabetes
AZ,Arizona,Phoenix,14.5,455000.0,4013109400.0,Diabetes
AZ,Arizona,Phoenix,6.2,455000.0,4013082017.0,Diabetes
AZ,Arizona,Peoria,7.7,454050.0,4013071506.0,Diabetes
AZ,Arizona,Mesa,20.7,446000.0,4013422630.0,Diabetes
AZ,Arizona,Phoenix,8.6,455000.0,4013104219.0,Diabetes
AZ,Arizona,Phoenix,7.6,455000.0,4013111000.0,Diabetes
AZ,Arizona,Phoenix,6.9,455000.0,4013116725.0,Diabetes
AZ,Arizona,Phoenix,7.5,455000.0,4013116715.0,Diabetes
AZ,Arizona,Phoenix,14.4,455000.0,4013107101.0,Diabetes
AZ,Arizona,Phoenix,8.7,455000.0,4013103205.0,Diabetes
AZ,Arizona,Mesa,10.0,446000.0,4013421601.0,Diabetes
AZ,Arizona,Peoria,6.1,454050.0,4013613800.0,Diabetes
AZ,Arizona,Mesa,10.9,446000.0,4013422640.0,Diabetes
AZ,Arizona,Phoenix,11.3,455000.0,4013112504.0,Diabetes
AZ,Arizona,Phoenix,10.8,455000.0,4013107400.0,Diabetes
AZ,Arizona,Phoenix,15.0,455000.0,4013112202.0,Diabetes
AZ,Arizona,Mesa,9.6,446000.0,4013422513.0,Diabetes
AZ,Arizona,Phoenix,8.9,455000.0,4013103605.0,Diabetes
AZ,Arizona,Peoria,9.3,454050.0,4013613400.0,Diabetes
AZ,Arizona,Phoenix,4.7,455000.0,4013111204.0,Diabetes
AZ,Arizona,Mesa,10.2,446000.0,4013421802.0,Diabetes
AZ,Arizona,Phoenix,8.0,455000.0,4013105101.0,Diabetes
AZ,Arizona,Phoenix,13.6,455000.0,4013113400.0,Diabetes
AZ,Arizona,Phoenix,14.6,455000.0,4013116000.0,Diabetes
AZ,Arizona,Phoenix,9.1,455000.0,4013113100.0,Diabetes
AZ,Arizona,Phoenix,11.7,455000.0,4013109802.0,Diabetes
AZ,Arizona,Mesa,6.7,446000.0,4013422107.0,Diabetes
AZ,Arizona,Peoria,9.7,454050.0,4013071906.0,Diabetes
AZ,Arizona,Phoenix,7.3,455000.0,4013116603.0,Diabetes
AZ,Arizona,Phoenix,6.8,455000.0,4013619900.0,Diabetes
AZ,Arizona,Phoenix,13.3,455000.0,4013109900.0,Diabetes
AZ,Arizona,Glendale,,427820.0,4013109604.0,Diabetes
AZ,Arizona,Phoenix,9.1,455000.0,4013106501.0,Diabetes
AZ,Arizona,Mesa,17.1,446000.0,4013420213.0,Diabetes
AZ,Arizona,Phoenix,14.9,455000.0,4013115400.0,Diabetes
AZ,Arizona,Glendale,10.2,427820.0,4013092711.0,Diabetes
AZ,Arizona,Phoenix,7.2,455000.0,4013616400.0,Diabetes
AZ,Arizona,Phoenix,7.5,455000.0,4013103209.0,Diabetes
AZ,Arizona,Mesa,7.6,446000.0,4013420211.0,Diabetes
AZ,Arizona,Phoenix,15.1,455000.0,4013113900.0,Diabetes
AZ,Arizona,Mesa,14.9,446000.0,4013422625.0,Diabetes
AZ,Arizona,Phoenix,9.0,455000.0,4013618400.0,Diabetes
AZ,Arizona,Phoenix,8.0,455000.0,4013104802.0,Diabetes
AZ,Arizona,Phoenix,12.9,455000.0,4013116702.0,Diabetes
AZ,Arizona,Phoenix,10.5,455000.0,4013082007.0,Diabetes
AZ,Arizona,Glendale,11.6,427820.0,4013092307.0,Diabetes
AZ,Arizona,Phoenix,,455000.0,4013217400.0,Diabetes
AZ,Arizona,Phoenix,8.2,455000.0,4013612600.0,Diabetes
AZ,Arizona,Phoenix,6.7,455000.0,4013614500.0,Diabetes
AZ,Arizona,Phoenix,6.3,455000.0,4013611900.0,Diabetes
AZ,Arizona,Phoenix,7.7,455000.0,4013616800.0,Diabetes
AZ,Arizona,Phoenix,10.9,455000.0,4013103305.0,Diabetes
AZ,Arizona,Phoenix,6.0,455000.0,4013116730.0,Diabetes
AZ,Arizona,Phoenix,6.6,455000.0,4013108000.0,Diabetes
AZ,Arizona,Mesa,9.0,446000.0,4013420110.0,Diabetes
AZ,Arizona,Phoenix,11.6,455000.0,4013109003.0,Diabetes
AZ,Arizona,Glendale,7.0,427820.0,4013092721.0,Diabetes
AZ,Arizona,Mesa,7.4,446000.0,4013422222.0,Diabetes
AZ,Arizona,Peoria,14.1,454050.0,4013615500.0,Diabetes
AZ,Arizona,Phoenix,9.9,455000.0,4013105702.0,Diabetes
AZ,Arizona,Mesa,7.5,446000.0,4013422503.0,Diabetes
AZ,Arizona,Phoenix,7.8,455000.0,4013103609.0,Diabetes
AZ,Arizona,Mesa,5.5,446000.0,4013422646.0,Diabetes
AZ,Arizona,Mesa,13.6,446000.0,4013422102.0,Diabetes
AZ,Arizona,Mesa,,446000.0,4013815200.0,Diabetes
AZ,Arizona,Phoenix,8.2,455000.0,4013103701.0,Diabetes
AZ,Arizona,Mesa,9.4,446000.0,4013420503.0,Diabetes
AZ,Arizona,Mesa,12.7,446000.0,4013421400.0,Diabetes
AZ,Arizona,Phoenix,9.5,455000.0,4013106703.0,Diabetes
AZ,Arizona,Glendale,9.4,427820.0,4013104221.0,Diabetes
AZ,Arizona,Phoenix,16.7,455000.0,4013114800.0,Diabetes
AZ,Arizona,Mesa,7.3,446000.0,4013420705.0,Diabetes
AZ,Arizona,Glendale,10.7,427820.0,4013092716.0,Diabetes
AZ,Arizona,Mesa,7.5,446000.0,4013420303.0,Diabetes
AZ,Arizona,Phoenix,14.2,455000.0,4013116300.0,Diabetes
AZ,Arizona,Glendale,9.2,427820.0,4013617800.0,Diabetes
AZ,Arizona,Peoria,7.2,454050.0,4013071512.0,Diabetes
AZ,Arizona,Phoenix,7.7,455000.0,4013116610.0,Diabetes
AZ,Arizona,Phoenix,7.6,455000.0,4013619600.0,Diabetes
AZ,Arizona,Phoenix,15.5,455000.0,4013113602.0,Diabetes
CA,California,Corona,10.0,616350.0,6065040809.0,Diabetes
CA,California,Anaheim,11.3,602000.0,6059086501.0,Diabetes
AZ,Arizona,Tucson,5.1,477000.0,4019001500.0,Diabetes
AR,Arkansas,Little Rock,17.6,541000.0,5119004500.0,Diabetes
AZ,Arizona,Tucson,10.2,477000.0,4019004034.0,Diabetes
CA,California,Anaheim,9.1,602000.0,6059087704.0,Diabetes
AZ,Arizona,Surprise,6.3,471510.0,4013061025.0,Diabetes
AR,Arkansas,Fayetteville,4.7,523290.0,5143010507.0,Diabetes
AZ,Arizona,Tucson,9.0,477000.0,4019004422.0,Diabetes
AZ,Arizona,Tucson,14.5,477000.0,4019004505.0,Diabetes
CA,California,Alhambra,12.0,600884.0,6037480803.0,Diabetes
AZ,Arizona,Scottsdale,6.7,465000.0,4013216842.0,Diabetes
AR,Arkansas,Springdale,10.0,566080.0,5143010403.0,Diabetes
AZ,Arizona,Tucson,7.4,477000.0,4019001900.0,Diabetes
AZ,Arizona,Scottsdale,8.7,465000.0,4013216809.0,Diabetes
CA,California,Alhambra,10.7,600884.0,6037480302.0,Diabetes
AZ,Arizona,Tucson,5.7,477000.0,4019004074.0,Diabetes
AZ,Arizona,Yuma,15.6,485540.0,4027000700.0,Diabetes
AZ,Arizona,Surprise,,471510.0,4013040516.0,Diabetes
CA,California,Anaheim,9.5,602000.0,6059110202.0,Diabetes
AZ,Arizona,Scottsdale,7.6,465000.0,4013217002.0,Diabetes
AZ,Arizona,Tucson,16.7,477000.0,4019002400.0,Diabetes
CA,California,Anaheim,9.1,602000.0,6059086407.0,Diabetes
AR,Arkansas,Springdale,6.6,566080.0,5007021311.0,Diabetes
AZ,Arizona,Tempe,5.8,473000.0,4013319704.0,Diabetes
CA,California,Anaheim,8.9,602000.0,6059087101.0,Diabetes
AZ,Arizona,Tucson,13.8,477000.0,4019001200.0,Diabetes
CA,California,Anaheim,10.7,602000.0,6059087200.0,Diabetes
AZ,Arizona,Tucson,15.1,477000.0,4019003902.0,Diabetes
AR,Arkansas,Little Rock,13.8,541000.0,5119002002.0,Diabetes
AZ,Arizona,Tucson,10.3,477000.0,4019003101.0,Diabetes
AZ,Arizona,Scottsdale,10.5,465000.0,4013218300.0,Diabetes
AR,Arkansas,Fort Smith,16.0,524550.0,5131000501.0,Diabetes
AR,Arkansas,Jonesboro,10.4,535710.0,5031000601.0,Diabetes
CA,California,Alhambra,10.9,600884.0,6037481902.0,Diabetes
AR,Arkansas,Little Rock,6.7,541000.0,5119004218.0,Diabetes
AZ,Arizona,Tucson,12.7,477000.0,4019003706.0,Diabetes
AZ,Arizona,Tucson,8.6,477000.0,4019002905.0,Diabetes
AZ,Arizona,Tucson,6.0,477000.0,4019004726.0,Diabetes
AZ,Arizona,Tucson,7.1,477000.0,4019004412.0,Diabetes
AR,Arkansas,Fayetteville,7.4,523290.0,5143010702.0,Diabetes
CA,California,Alameda,6.5,600562.0,6001428700.0,Diabetes
CA,California,Alameda,8.3,600562.0,6001428301.0,Diabetes
AR,Arkansas,Little Rock,21.0,541000.0,5119000500.0,Diabetes
CA,California,Anaheim,10.2,602000.0,6059087805.0,Diabetes
AZ,Arizona,Tempe,4.4,473000.0,4013320100.0,Diabetes
AZ,Arizona,Tucson,8.9,477000.0,4019004055.0,Diabetes
AR,Arkansas,Little Rock,8.1,541000.0,5119002209.0,Diabetes
AZ,Arizona,Yuma,12.1,485540.0,4027011104.0,Diabetes
CA,California,Anaheim,8.0,602000.0,6059021921.0,Diabetes
AZ,Arizona,Tucson,8.9,477000.0,4019004047.0,Diabetes
CA,California,Anaheim,3.9,602000.0,6059076101.0,Diabetes
AZ,Arizona,Scottsdale,,465000.0,4013216819.0,Diabetes
AZ,Arizona,Tempe,9.3,473000.0,4013319404.0,Diabetes
AR,Arkansas,Fort Smith,12.0,524550.0,5131001001.0,Diabetes
CA,California,Anaheim,8.4,602000.0,6059021905.0,Diabetes
AZ,Arizona,Tempe,7.5,473000.0,4013810100.0,Diabetes
AR,Arkansas,Little Rock,7.5,541000.0,5119004900.0,Diabetes
AZ,Arizona,Tucson,12.2,477000.0,4019004039.0,Diabetes
AR,Arkansas,Jonesboro,14.0,535710.0,5031000900.0,Diabetes
AR,Arkansas,Little Rock,7.2,541000.0,5119004213.0,Diabetes
AZ,Arizona,Tucson,5.4,477000.0,4019004062.0,Diabetes
AZ,Arizona,Tucson,10.8,477000.0,4019004115.0,Diabetes
AZ,Arizona,Scottsdale,7.1,465000.0,4013216853.0,Diabetes
AZ,Arizona,Tempe,6.6,473000.0,4013319202.0,Diabetes
AZ,Arizona,Yuma,7.2,485540.0,4027000501.0,Diabetes
CA,California,Antioch,7.6,602252.0,6013313103.0,Diabetes
CA,California,Anaheim,9.7,602000.0,6059086304.0,Diabetes
AZ,Arizona,Yuma,11.9,485540.0,4027001200.0,Diabetes
AR,Arkansas,Springdale,11.6,566080.0,5143010200.0,Diabetes
AZ,Arizona,Tucson,8.1,477000.0,4019004613.0,Diabetes
AZ,Arizona,Tucson,10.4,477000.0,4019002506.0,Diabetes
CA,California,Alameda,7.3,600562.0,6001427900.0,Diabetes
AR,Arkansas,Little Rock,14.0,541000.0,5119004103.0,Diabetes
AR,Arkansas,Jonesboro,10.6,535710.0,5031000300.0,Diabetes
AR,Arkansas,Fayetteville,6.9,523290.0,5143010102.0,Diabetes
AZ,Arizona,Tucson,8.3,477000.0,4019004048.0,Diabetes
AZ,Arizona,Yuma,15.9,485540.0,4027011700.0,Diabetes
AR,Arkansas,Little Rock,7.9,541000.0,5119002407.0,Diabetes
CA,California,Anaheim,7.9,602000.0,6059086303.0,Diabetes
AZ,Arizona,Tucson,4.7,477000.0,4019004125.0,Diabetes
AZ,Arizona,Surprise,6.5,471510.0,4013061031.0,Diabetes
AR,Arkansas,Little Rock,13.7,541000.0,5119004108.0,Diabetes
CA,California,Anaheim,9.6,602000.0,6059087503.0,Diabetes
AZ,Arizona,Surprise,6.2,471510.0,4013061036.0,Diabetes
AR,Arkansas,Little Rock,7.7,541000.0,5119004800.0,Diabetes
AR,Arkansas,Jonesboro,,535710.0,5031001100.0,Diabetes
AR,Arkansas,Little Rock,9.1,541000.0,5119002208.0,Diabetes
AZ,Arizona,Tucson,9.6,477000.0,4019003503.0,Diabetes
AZ,Arizona,Scottsdale,9.5,465000.0,4013216829.0,Diabetes
AZ,Arizona,Tucson,8.9,477000.0,4019004046.0,Diabetes
AZ,Arizona,Tucson,7.6,477000.0,4019004064.0,Diabetes
CA,California,Alameda,7.8,600562.0,6001427100.0,Diabetes
AZ,Arizona,Yuma,17.1,485540.0,4027000302.0,Diabetes
AZ,Arizona,Scottsdale,7.7,465000.0,4013216849.0,Diabetes
AZ,Arizona,Tucson,7.8,477000.0,4019004121.0,Diabetes
CA,California,Antioch,7.9,602252.0,6013355110.0,Diabetes
AZ,Arizona,Tempe,8.7,473000.0,4013319403.0,Diabetes
CA,California,Anaheim,7.6,602000.0,6059021807.0,Diabetes
AZ,Arizona,Yuma,15.6,485540.0,4027001001.0,Diabetes
AR,Arkansas,Little Rock,6.4,541000.0,5119001502.0,Diabetes
AR,Arkansas,Fort Smith,16.6,524550.0,5131000400.0,Diabetes
AZ,Arizona,Tucson,8.7,477000.0,4019004070.0,Diabetes
CA,California,Anaheim,10.0,602000.0,6059086701.0,Diabetes
AZ,Arizona,Tempe,6.7,473000.0,4013319903.0,Diabetes
CA,California,Antioch,8.2,602252.0,6013303201.0,Diabetes
AR,Arkansas,Springdale,9.8,566080.0,5143010510.0,Diabetes
AR,Arkansas,Jonesboro,11.9,535710.0,5031000102.0,Diabetes
AR,Arkansas,Little Rock,8.8,541000.0,5119004219.0,Diabetes
AZ,Arizona,Tucson,,477000.0,4019004030.0,Diabetes
AZ,Arizona,Surprise,8.4,471510.0,4013040530.0,Diabetes
AZ,Arizona,Tucson,9.7,477000.0,4019002801.0,Diabetes
AZ,Arizona,Tucson,6.5,477000.0,4019002703.0,Diabetes
AZ,Arizona,Tucson,14.1,477000.0,4019002202.0,Diabetes
CA,California,Alhambra,13.3,600884.0,6037480903.0,Diabetes
AZ,Arizona,Scottsdale,9.4,465000.0,4013030401.0,Diabetes
AR,Arkansas,Little Rock,15.6,541000.0,5119000200.0,Diabetes
AZ,Arizona,Surprise,13.7,471510.0,4013040525.0,Diabetes
AR,Arkansas,Little Rock,15.1,541000.0,5119004600.0,Diabetes
AZ,Arizona,Tempe,2.2,473000.0,4013318700.0,Diabetes
AZ,Arizona,Tucson,10.1,477000.0,4019000700.0,Diabetes
AZ,Arizona,Scottsdale,5.9,465000.0,4013216846.0,Diabetes
AZ,Arizona,Yuma,9.5,485540.0,4027000903.0,Diabetes
AR,Arkansas,Fort Smith,9.4,524550.0,5131001302.0,Diabetes
AR,Arkansas,Fort Smith,12.2,524550.0,5131001202.0,Diabetes
AZ,Arizona,Tucson,8.1,477000.0,4019003304.0,Diabetes
AZ,Arizona,Scottsdale,10.4,465000.0,4013217203.0,Diabetes
CA,California,Anaheim,11.8,602000.0,6059086902.0,Diabetes
AZ,Arizona,Scottsdale,8.2,465000.0,4013216836.0,Diabetes
AZ,Arizona,Tucson,9.9,477000.0,4019004008.0,Diabetes
AR,Arkansas,Little Rock,10.1,541000.0,5119002203.0,Diabetes
CA,California,Anaheim,11.8,602000.0,6059087703.0,Diabetes
CA,California,Alhambra,13.2,600884.0,6037481605.0,Diabetes
AR,Arkansas,Fayetteville,9.4,523290.0,5143011102.0,Diabetes
AZ,Arizona,Scottsdale,7.6,465000.0,4013613300.0,Diabetes
AR,Arkansas,Little Rock,11.9,541000.0,5119002001.0,Diabetes
AZ,Arizona,Scottsdale,7.6,465000.0,4013217700.0,Diabetes
AZ,Arizona,Tempe,7.7,473000.0,4013319908.0,Diabetes
AZ,Arizona,Tucson,5.7,477000.0,4019000600.0,Diabetes
CA,California,Anaheim,11.6,602000.0,6059011602.0,Diabetes
AZ,Arizona,Tucson,3.4,477000.0,4019003600.0,Diabetes
AZ,Arizona,Tucson,,477000.0,4019004418.0,Diabetes
AZ,Arizona,Yuma,12.3,485540.0,4027001100.0,Diabetes
AZ,Arizona,Scottsdale,9.2,465000.0,4013216810.0,Diabetes
AZ,Arizona,Tempe,5.1,473000.0,4013318800.0,Diabetes
AZ,Arizona,Tempe,2.3,473000.0,4013319000.0,Diabetes
AZ,Arizona,Tucson,8.8,477000.0,4019002602.0,Diabetes
CA,California,Alhambra,9.6,600884.0,6037480400.0,Diabetes
AZ,Arizona,Tucson,7.5,477000.0,4019005300.0,Diabetes
AR,Arkansas,Springdale,7.5,566080.0,5007021310.0,Diabetes
AZ,Arizona,Tucson,7.3,477000.0,4019004061.0,Diabetes
AZ,Arizona,Tempe,8.5,473000.0,4013319705.0,Diabetes
AZ,Arizona,Yuma,9.7,485540.0,4027000907.0,Diabetes
AR,Arkansas,Fort Smith,8.6,524550.0,5131010301.0,Diabetes
CA,California,Anaheim,10.5,602000.0,6059087103.0,Diabetes
AR,Arkansas,Fayetteville,9.0,523290.0,5143010106.0,Diabetes
AR,Arkansas,Little Rock,12.0,541000.0,5119002102.0,Diabetes
AR,Arkansas,Little Rock,11.8,541000.0,5119004006.0,Diabetes
CA,California,Anaheim,11.8,602000.0,6059087806.0,Diabetes
AZ,Arizona,Tucson,11.0,477000.0,4019003102.0,Diabetes
CA,California,Antioch,10.2,602252.0,6013306004.0,Diabetes
AZ,Arizona,Surprise,6.8,471510.0,4013061026.0,Diabetes
AZ,Arizona,Scottsdale,6.1,465000.0,4013216837.0,Diabetes
CA,California,Alhambra,11.2,600884.0,6037481901.0,Diabetes
CA,California,Anaheim,8.5,602000.0,6059021920.0,Diabetes
AZ,Arizona,Surprise,,471510.0,4013040507.0,Diabetes
AZ,Arizona,Tucson,9.5,477000.0,4019004056.0,Diabetes
AZ,Arizona,Scottsdale,11.2,465000.0,4013216832.0,Diabetes
AZ,Arizona,Yuma,10.6,485540.0,4027000800.0,Diabetes
AZ,Arizona,Surprise,7.2,471510.0,4013061039.0,Diabetes
AZ,Arizona,Tucson,,477000.0,4019004109.0,Diabetes
AR,Arkansas,Little Rock,7.9,541000.0,5119004216.0,Diabetes
CA,California,Anaheim,11.1,602000.0,6059086502.0,Diabetes
CA,California,Antioch,10.0,602252.0,6013307204.0,Diabetes
CA,California,Anaheim,10.2,602000.0,6059086404.0,Diabetes
CA,California,Alameda,8.1,600562.0,6001428200.0,Diabetes
AZ,Arizona,Tucson,12.5,477000.0,4019002501.0,Diabetes
AZ,Arizona,Tucson,10.5,477000.0,4019004035.0,Diabetes
AZ,Arizona,Yuma,12.4,485540.0,4027011106.0,Diabetes
AR,Arkansas,Fayetteville,,523290.0,5143010501.0,Diabetes
AZ,Arizona,Tempe,7.3,473000.0,4013319201.0,Diabetes
AR,Arkansas,Jonesboro,9.7,535710.0,5031000502.0,Diabetes
AZ,Arizona,Tucson,13.0,477000.0,4019001302.0,Diabetes
AR,Arkansas,Springdale,10.3,566080.0,5143010301.0,Diabetes
AZ,Arizona,Tempe,6.9,473000.0,4013319500.0,Diabetes
AZ,Arizona,Tucson,,477000.0,4019004618.0,Diabetes
CA,California,Anaheim,17.3,602000.0,6059110201.0,Diabetes
CA,California,Alameda,8.7,600562.0,6001428400.0,Diabetes
AZ,Arizona,Tucson,6.5,477000.0,4019001600.0,Diabetes
AZ,Arizona,Tucson,,477000.0,4019004114.0,Diabetes
CA,California,Alhambra,9.9,600884.0,6037480804.0,Diabetes
AR,Arkansas,Little Rock,14.7,541000.0,5119002406.0,Diabetes
CA,California,Anaheim,11.2,602000.0,6059087601.0,Diabetes
AZ,Arizona,Scottsdale,9.0,465000.0,4013216901.0,Diabetes
AZ,Arizona,Tucson,11.6,477000.0,4019003707.0,Diabetes
AZ,Arizona,Yuma,18.6,485540.0,4027000404.0,Diabetes
AZ,Arizona,Scottsdale,9.4,465000.0,4013216826.0,Diabetes
AZ,Arizona,Tucson,9.3,477000.0,4019000300.0,Diabetes
AZ,Arizona,Tucson,7.6,477000.0,4019002906.0,Diabetes
AR,Arkansas,Fort Smith,12.9,524550.0,5131000800.0,Diabetes
AZ,Arizona,Scottsdale,5.1,465000.0,4013217201.0,Diabetes
AZ,Arizona,Tucson,10.2,477000.0,4019004038.0,Diabetes
CA,California,Anaheim,8.4,602000.0,6059086406.0,Diabetes
AR,Arkansas,Jonesboro,7.7,535710.0,5031000802.0,Diabetes
AR,Arkansas,Little Rock,8.0,541000.0,5119004212.0,Diabetes
CA,California,Anaheim,8.8,602000.0,6059021903.0,Diabetes
CA,California,Anaheim,10.1,602000.0,6059087002.0,Diabetes
AR,Arkansas,Little Rock,20.8,541000.0,5119001100.0,Diabetes
AZ,Arizona,Surprise,6.3,471510.0,4013061030.0,Diabetes
AZ,Arizona,Scottsdale,8.0,465000.0,4013217800.0,Diabetes
AR,Arkansas,Fort Smith,11.1,524550.0,5131000700.0,Diabetes
AZ,Arizona,Tucson,16.6,477000.0,4019003901.0,Diabetes
